:START_ID(iata_code),:END_ID(iata_code),:TYPE,flight_number:int,airline:string,date:string,departure_time:string,distance:int
ORD,MCO,IS_FLYING_TO,1610,UA,1/1/2015,08:14,1005
ORD,LGA,IS_FLYING_TO,1620,UA,1/1/2015,08:00,733
CLE,ORD,IS_FLYING_TO,1630,UA,1/1/2015,07:58,315
IAH,MIA,IS_FLYING_TO,514,US,1/1/2015,07:51,964
MCO,DCA,IS_FLYING_TO,522,US,1/1/2015,07:52,759
PHX,DFW,IS_FLYING_TO,540,US,1/1/2015,08:25,868
JFK,SFO,IS_FLYING_TO,15,AA,1/1/2015,07:55,2586
JFK,ORD,IS_FLYING_TO,190,AA,1/1/2015,08:01,740
DFW,MIA,IS_FLYING_TO,206,AA,1/1/2015,09:03,1121
LAX,MIA,IS_FLYING_TO,306,AA,1/1/2015,07:59,2342
STL,DFW,IS_FLYING_TO,1141,AA,1/1/2015,07:52,550
JFK,STT,IS_FLYING_TO,1275,AA,1/1/2015,07:55,1623
SNA,DFW,IS_FLYING_TO,1316,AA,1/1/2015,08:07,1205
TUL,ORD,IS_FLYING_TO,1326,AA,1/1/2015,08:41,585
DFW,HDN,IS_FLYING_TO,1422,AA,1/1/2015,09:18,769
IAD,LAX,IS_FLYING_TO,1081,AA,1/1/2015,07:59,2288
DFW,MEM,IS_FLYING_TO,1677,AA,1/1/2015,09:26,432
DFW,RIC,IS_FLYING_TO,2255,AA,1/1/2015,07:57,1158
JAC,DFW,IS_FLYING_TO,2287,AA,1/1/2015,07:56,1047
LAX,MCO,IS_FLYING_TO,2381,AA,1/1/2015,07:59,2218
DFW,BOS,IS_FLYING_TO,2470,AA,1/1/2015,07:56,1562
LAX,DFW,IS_FLYING_TO,2428,AA,1/1/2015,07:57,1235
DFW,LAX,IS_FLYING_TO,2413,AA,1/1/2015,10:08,1235
DCA,SEA,IS_FLYING_TO,1,AS,1/1/2015,07:56,2329
SEA,EWR,IS_FLYING_TO,8,AS,1/1/2015,08:09,2402
ORD,SEA,IS_FLYING_TO,23,AS,1/1/2015,07:57,1721
ANC,JNU,IS_FLYING_TO,62,AS,1/1/2015,07:48,571
SEA,ANC,IS_FLYING_TO,83,AS,1/1/2015,08:02,1448
SJC,SEA,IS_FLYING_TO,337,AS,1/1/2015,08:07,697
SAN,SEA,IS_FLYING_TO,493,AS,1/1/2015,07:52,1050
SNA,SEA,IS_FLYING_TO,527,AS,1/1/2015,07:48,978
PDX,LAS,IS_FLYING_TO,626,AS,1/1/2015,07:52,763
PHX,SEA,IS_FLYING_TO,637,AS,1/1/2015,07:51,1107
DFW,SEA,IS_FLYING_TO,665,AS,1/1/2015,07:55,1660
DEN,SEA,IS_FLYING_TO,679,AS,1/1/2015,07:54,1024
SEA,GEG,IS_FLYING_TO,690,AS,1/1/2015,07:57,224
HPN,FLL,IS_FLYING_TO,113,B6,1/1/2015,08:01,1097
BOS,LAX,IS_FLYING_TO,287,B6,1/1/2015,07:57,2611
SFO,BOS,IS_FLYING_TO,434,B6,1/1/2015,08:00,2704
BOS,JFK,IS_FLYING_TO,617,B6,1/1/2015,07:55,187
JFK,JAX,IS_FLYING_TO,677,B6,1/1/2015,07:52,828
JAX,FLL,IS_FLYING_TO,1015,B6,1/1/2015,07:50,319
DCA,SJU,IS_FLYING_TO,1347,B6,1/1/2015,07:54,1554
JFK,MCO,IS_FLYING_TO,1783,B6,1/1/2015,07:59,944
MCO,ORH,IS_FLYING_TO,1888,B6,1/1/2015,07:57,1091
JFK,TPA,IS_FLYING_TO,428,DL,1/1/2015,07:53,1005
DFW,MSP,IS_FLYING_TO,786,DL,1/1/2015,08:58,852
BOS,MSP,IS_FLYING_TO,819,DL,1/1/2015,07:54,1124
STT,ATL,IS_FLYING_TO,873,DL,1/1/2015,07:53,1599
OMA,DTW,IS_FLYING_TO,878,DL,1/1/2015,07:59,651
FLL,LGA,IS_FLYING_TO,994,DL,1/1/2015,07:55,1076
DCA,ATL,IS_FLYING_TO,1139,DL,1/1/2015,07:54,547
SJU,ATL,IS_FLYING_TO,1382,DL,1/1/2015,08:00,1547
TPA,MSP,IS_FLYING_TO,1465,DL,1/1/2015,07:58,1306
ABQ,ATL,IS_FLYING_TO,1969,DL,1/1/2015,07:55,1269
AUS,JFK,IS_FLYING_TO,1972,DL,1/1/2015,08:13,1521
MDW,ATL,IS_FLYING_TO,2030,DL,1/1/2015,08:38,591
ATL,FLL,IS_FLYING_TO,2226,DL,1/1/2015,07:59,581
LGA,FLL,IS_FLYING_TO,2325,DL,1/1/2015,08:00,1076
PBI,LGA,IS_FLYING_TO,2339,DL,1/1/2015,07:58,1035
LGA,PBI,IS_FLYING_TO,2395,DL,1/1/2015,07:58,1035
JFK,MSP,IS_FLYING_TO,2494,DL,1/1/2015,08:35,1029
LGA,DEN,IS_FLYING_TO,2594,DL,1/1/2015,08:00,1620
DTW,PBI,IS_FLYING_TO,2611,DL,1/1/2015,07:54,1086
JFK,RSW,IS_FLYING_TO,2655,DL,1/1/2015,07:56,1074
DEN,ATL,IS_FLYING_TO,1616,DL,1/1/2015,08:00,1199
BZN,ATL,IS_FLYING_TO,1758,DL,1/1/2015,07:57,1640
FLL,DTW,IS_FLYING_TO,1904,DL,1/1/2015,07:58,1127
PHX,MSP,IS_FLYING_TO,1930,DL,1/1/2015,08:20,1276
EWR,RSW,IS_FLYING_TO,1511,B6,1/1/2015,07:55,1068
MCO,BUF,IS_FLYING_TO,1586,B6,1/1/2015,07:58,1011
SAV,LGA,IS_FLYING_TO,5086,EV,1/1/2015,07:59,722
XNA,DEN,IS_FLYING_TO,6070,EV,1/1/2015,07:56,616
EWR,SYR,IS_FLYING_TO,6120,EV,1/1/2015,08:15,195
BNA,DEN,IS_FLYING_TO,6016,EV,1/1/2015,07:51,1014
SAF,DEN,IS_FLYING_TO,6073,EV,1/1/2015,07:55,303
DEN,SFO,IS_FLYING_TO,657,F9,1/1/2015,07:58,967
HNL,LAX,IS_FLYING_TO,10,HA,1/1/2015,08:10,2556
PHX,HNL,IS_FLYING_TO,35,HA,1/1/2015,07:50,2917
KOA,HNL,IS_FLYING_TO,337,HA,1/1/2015,07:54,163
HNL,OGG,IS_FLYING_TO,116,HA,1/1/2015,07:53,100
DFW,MKE,IS_FLYING_TO,2780,MQ,1/1/2015,,853
LEX,ORD,IS_FLYING_TO,2797,MQ,1/1/2015,07:58,323
STL,LGA,IS_FLYING_TO,2912,MQ,1/1/2015,07:57,888
PIA,ORD,IS_FLYING_TO,2891,MQ,1/1/2015,07:55,130
DFW,GSO,IS_FLYING_TO,3065,MQ,1/1/2015,,999
DFW,VPS,IS_FLYING_TO,3154,MQ,1/1/2015,,641
DFW,LAW,IS_FLYING_TO,3320,MQ,1/1/2015,,140
XNA,DFW,IS_FLYING_TO,3389,MQ,1/1/2015,,280
SAV,IAH,IS_FLYING_TO,4316,EV,1/1/2015,08:01,851
FLL,ACY,IS_FLYING_TO,218,NK,1/1/2015,08:15,977
SAN,IAH,IS_FLYING_TO,858,NK,1/1/2015,07:52,1303
MKE,ORD,IS_FLYING_TO,5298,OO,1/1/2015,07:50,67
PSP,SFO,IS_FLYING_TO,6283,OO,1/1/2015,11:00,421
MCI,SFO,IS_FLYING_TO,6240,OO,1/1/2015,07:58,1499
COS,SEA,IS_FLYING_TO,3497,OO,1/1/2015,07:58,1068
SLC,PDX,IS_FLYING_TO,3499,OO,1/1/2015,08:30,630
LAX,SAN,IS_FLYING_TO,2583,OO,1/1/2015,07:56,109
ORD,DCA,IS_FLYING_TO,5556,OO,1/1/2015,08:00,612
COS,SFO,IS_FLYING_TO,6464,OO,1/1/2015,07:56,964
YUM,PHX,IS_FLYING_TO,6580,OO,1/1/2015,09:29,160
FLG,PHX,IS_FLYING_TO,6615,OO,1/1/2015,,119
SBA,SFO,IS_FLYING_TO,6487,OO,1/1/2015,07:58,262
DEN,SAN,IS_FLYING_TO,6521,OO,1/1/2015,08:59,853
DCA,IAH,IS_FLYING_TO,559,UA,1/1/2015,07:58,1208
LAS,DEN,IS_FLYING_TO,562,NK,1/1/2015,07:56,628
IAD,SFO,IS_FLYING_TO,1235,UA,1/1/2015,08:28,2419
MCO,ORD,IS_FLYING_TO,1492,UA,1/1/2015,08:05,1005
SFO,DEN,IS_FLYING_TO,1596,UA,1/1/2015,08:05,967
JFK,CLT,IS_FLYING_TO,219,B6,1/1/2015,08:00,541
FCA,DEN,IS_FLYING_TO,6394,OO,1/1/2015,07:57,752
MCI,IAD,IS_FLYING_TO,6058,EV,1/1/2015,07:55,926
DEN,LAX,IS_FLYING_TO,456,UA,1/1/2015,08:05,862
BWI,BOS,IS_FLYING_TO,1226,B6,1/1/2015,07:52,369
MIA,DTW,IS_FLYING_TO,1689,DL,1/1/2015,07:59,1145
DEN,SAT,IS_FLYING_TO,5241,OO,1/1/2015,08:21,794
LAX,SAT,IS_FLYING_TO,6431,OO,1/1/2015,08:23,1211
BDL,CLT,IS_FLYING_TO,879,US,1/1/2015,08:03,644
DEN,PHX,IS_FLYING_TO,1803,US,1/1/2015,08:01,602
EWR,CLT,IS_FLYING_TO,2077,US,1/1/2015,08:05,529
ATL,HOU,IS_FLYING_TO,696,WN,1/1/2015,08:06,696
BOS,BWI,IS_FLYING_TO,801,WN,1/1/2015,07:57,369
BWI,BOS,IS_FLYING_TO,1824,WN,1/1/2015,08:02,369
DAL,STL,IS_FLYING_TO,495,WN,1/1/2015,08:01,546
GRR,DEN,IS_FLYING_TO,678,WN,1/1/2015,07:56,1015
MCI,DAL,IS_FLYING_TO,662,WN,1/1/2015,07:56,460
MSY,DEN,IS_FLYING_TO,393,WN,1/1/2015,08:06,1062
PHX,MDW,IS_FLYING_TO,1629,WN,1/1/2015,08:05,1444
ROC,MDW,IS_FLYING_TO,356,WN,1/1/2015,07:59,523
STL,BWI,IS_FLYING_TO,500,WN,1/1/2015,,738
TPA,HOU,IS_FLYING_TO,372,WN,1/1/2015,08:03,781
IAD,DEN,IS_FLYING_TO,1073,UA,1/1/2015,08:05,1452
DEN,RSW,IS_FLYING_TO,1156,UA,1/1/2015,08:06,1607
SFO,HNL,IS_FLYING_TO,1173,UA,1/1/2015,08:32,2398
ORD,LAS,IS_FLYING_TO,1454,UA,1/1/2015,08:12,1514
MSY,IAH,IS_FLYING_TO,1646,UA,1/1/2015,08:03,305
IAD,TPA,IS_FLYING_TO,1686,UA,1/1/2015,08:14,811
IAH,PHX,IS_FLYING_TO,534,US,1/1/2015,08:03,1009
OMA,PHX,IS_FLYING_TO,625,US,1/1/2015,08:01,1037
LAX,HNL,IS_FLYING_TO,31,AA,1/1/2015,08:28,2556
SNA,ORD,IS_FLYING_TO,110,AA,1/1/2015,08:01,1726
SAT,DFW,IS_FLYING_TO,1274,AA,1/1/2015,,247
TUL,DFW,IS_FLYING_TO,1577,AA,1/1/2015,07:54,237
LAS,DFW,IS_FLYING_TO,1680,AA,1/1/2015,08:05,1055
DFW,SAT,IS_FLYING_TO,2286,AA,1/1/2015,,247
SEA,MCO,IS_FLYING_TO,16,AS,1/1/2015,08:06,2554
ATL,SLC,IS_FLYING_TO,1105,DL,1/1/2015,08:05,1590
AUS,ATL,IS_FLYING_TO,1308,DL,1/1/2015,08:11,813
DFW,PHX,IS_FLYING_TO,1460,AA,1/1/2015,,868
LGA,MCO,IS_FLYING_TO,2027,DL,1/1/2015,08:14,950
DEN,LAS,IS_FLYING_TO,769,F9,1/1/2015,08:03,628
DEN,LAX,IS_FLYING_TO,403,F9,1/1/2015,08:41,862
DFW,LBB,IS_FLYING_TO,3200,MQ,1/1/2015,08:36,282
LAX,TUS,IS_FLYING_TO,2587,OO,1/1/2015,07:55,451
BNA,MSP,IS_FLYING_TO,4670,OO,1/1/2015,08:00,695
DEN,STL,IS_FLYING_TO,5259,OO,1/1/2015,08:15,770
SEA,PSP,IS_FLYING_TO,4476,OO,1/1/2015,08:43,987
LAX,JAC,IS_FLYING_TO,4597,OO,1/1/2015,08:00,784
AVL,ORD,IS_FLYING_TO,5469,OO,1/1/2015,07:59,536
DEN,BIL,IS_FLYING_TO,5533,OO,1/1/2015,07:56,455
DEN,TUS,IS_FLYING_TO,5253,OO,1/1/2015,08:36,639
SFO,EUG,IS_FLYING_TO,6404,OO,1/1/2015,07:58,451
ORD,ASE,IS_FLYING_TO,6407,OO,1/1/2015,08:00,1013
EUG,SFO,IS_FLYING_TO,6527,OO,1/1/2015,07:54,451
LGB,SEA,IS_FLYING_TO,606,B6,1/1/2015,07:58,965
DTW,DEN,IS_FLYING_TO,4983,OO,1/1/2015,08:13,1123
ORD,SAT,IS_FLYING_TO,6379,OO,1/1/2015,08:05,1041
SFO,SNA,IS_FLYING_TO,6343,OO,1/1/2015,08:07,372
LAX,ASE,IS_FLYING_TO,5181,OO,1/1/2015,08:01,737
IAD,IAH,IS_FLYING_TO,1509,UA,1/1/2015,08:12,1190
LAX,IAH,IS_FLYING_TO,1611,UA,1/1/2015,08:10,1379
HDN,DEN,IS_FLYING_TO,6171,EV,1/1/2015,09:33,141
HNL,ITO,IS_FLYING_TO,342,HA,1/1/2015,08:09,216
JMS,DEN,IS_FLYING_TO,5366,OO,1/1/2015,,573
ORD,TVC,IS_FLYING_TO,6389,OO,1/1/2015,08:03,224
SMF,IAD,IS_FLYING_TO,786,UA,1/1/2015,08:07,2358
DTW,JFK,IS_FLYING_TO,2350,DL,1/1/2015,08:04,509
DEN,MTJ,IS_FLYING_TO,6360,OO,1/1/2015,08:01,196
FAT,LAX,IS_FLYING_TO,6452,OO,1/1/2015,08:04,209
IAD,SAN,IS_FLYING_TO,229,UA,1/1/2015,08:25,2253
IAD,SEA,IS_FLYING_TO,326,UA,1/1/2015,08:21,2306
SNA,IAH,IS_FLYING_TO,345,UA,1/1/2015,08:20,1346
LAX,RDU,IS_FLYING_TO,682,US,1/1/2015,08:00,2239
SYR,CLT,IS_FLYING_TO,850,US,1/1/2015,08:07,603
PWM,CLT,IS_FLYING_TO,1964,US,1/1/2015,08:06,813
ORD,SAN,IS_FLYING_TO,709,UA,1/1/2015,08:08,1723
LAX,EWR,IS_FLYING_TO,162,VX,1/1/2015,08:10,2454
ATL,PHL,IS_FLYING_TO,2098,WN,1/1/2015,08:02,666
BDL,MCO,IS_FLYING_TO,3207,WN,1/1/2015,08:07,1050
BWI,STL,IS_FLYING_TO,912,WN,1/1/2015,08:22,738
DAL,DEN,IS_FLYING_TO,376,WN,1/1/2015,08:13,651
DAL,MCO,IS_FLYING_TO,488,WN,1/1/2015,08:03,973
ELP,DAL,IS_FLYING_TO,873,WN,1/1/2015,08:30,562
ISP,BWI,IS_FLYING_TO,399,WN,1/1/2015,08:07,220
JAX,ATL,IS_FLYING_TO,833,WN,1/1/2015,08:05,270
SAN,HOU,IS_FLYING_TO,2400,WN,1/1/2015,08:07,1313
SMF,DEN,IS_FLYING_TO,125,WN,1/1/2015,08:17,909
IAD,SJU,IS_FLYING_TO,1481,UA,1/1/2015,08:09,1571
BOS,CLT,IS_FLYING_TO,466,US,1/1/2015,08:09,728
FLL,CLT,IS_FLYING_TO,490,US,1/1/2015,08:01,631
LAS,JFK,IS_FLYING_TO,44,AA,1/1/2015,08:03,2248
PDX,DFW,IS_FLYING_TO,1608,AA,1/1/2015,07:57,1616
SEA,PSP,IS_FLYING_TO,548,AS,1/1/2015,08:16,987
BOS,BWI,IS_FLYING_TO,427,B6,1/1/2015,08:06,369
BUF,BOS,IS_FLYING_TO,816,B6,1/1/2015,08:05,395
FLL,SJU,IS_FLYING_TO,853,B6,1/1/2015,08:10,1046
DTW,RSW,IS_FLYING_TO,1326,DL,1/1/2015,08:13,1084
JFK,MIA,IS_FLYING_TO,2190,DL,1/1/2015,08:08,1089
JAX,MSP,IS_FLYING_TO,2258,DL,1/1/2015,08:09,1174
ATL,OKC,IS_FLYING_TO,2513,DL,1/1/2015,08:20,761
ATL,IAH,IS_FLYING_TO,55,DL,1/1/2015,08:09,689
ATL,DEN,IS_FLYING_TO,1578,DL,1/1/2015,08:09,1199
ORD,CHS,IS_FLYING_TO,4401,EV,1/1/2015,08:07,760
ROA,ORD,IS_FLYING_TO,4722,EV,1/1/2015,08:00,531
RIC,ATL,IS_FLYING_TO,4948,EV,1/1/2015,08:01,481
CHA,ATL,IS_FLYING_TO,5276,EV,1/1/2015,08:04,106
CLE,ATL,IS_FLYING_TO,5477,EV,1/1/2015,08:03,554
EYW,ATL,IS_FLYING_TO,5537,EV,1/1/2015,08:05,646
ISN,DEN,IS_FLYING_TO,5936,EV,1/1/2015,08:03,576
DEN,SAN,IS_FLYING_TO,553,F9,1/1/2015,08:04,853
ITO,OGG,IS_FLYING_TO,111,HA,1/1/2015,08:58,121
BNA,LGA,IS_FLYING_TO,3474,MQ,1/1/2015,08:00,764
DFW,CAE,IS_FLYING_TO,3544,MQ,1/1/2015,,922
MEM,MIA,IS_FLYING_TO,3576,MQ,1/1/2015,07:59,859
LAS,DTW,IS_FLYING_TO,188,NK,1/1/2015,08:15,1749
MYR,FLL,IS_FLYING_TO,103,NK,1/1/2015,08:01,529
BWI,LAS,IS_FLYING_TO,695,NK,1/1/2015,08:18,2106
ABQ,SFO,IS_FLYING_TO,6234,OO,1/1/2015,08:09,896
PDX,IAD,IS_FLYING_TO,250,UA,1/1/2015,08:07,2327
LAX,JFK,IS_FLYING_TO,275,UA,1/1/2015,08:06,2475
DEN,PHX,IS_FLYING_TO,491,UA,1/1/2015,08:11,602
IAD,LAS,IS_FLYING_TO,796,UA,1/1/2015,08:09,2065
ATL,RSW,IS_FLYING_TO,1122,DL,1/1/2015,08:07,515
DEN,BOI,IS_FLYING_TO,6228,OO,1/1/2015,08:24,649
ORD,IND,IS_FLYING_TO,4993,OO,1/1/2015,08:02,177
ORD,PHL,IS_FLYING_TO,454,UA,1/1/2015,08:09,678
MCO,DEN,IS_FLYING_TO,1142,UA,1/1/2015,08:46,1546
LGA,MIA,IS_FLYING_TO,2243,AA,1/1/2015,08:03,1096
LGB,SFO,IS_FLYING_TO,736,B6,1/1/2015,08:02,354
ORD,LAX,IS_FLYING_TO,1665,UA,1/1/2015,08:34,1744
ORD,MSY,IS_FLYING_TO,4158,EV,1/1/2015,08:12,837
HNL,LIH,IS_FLYING_TO,509,HA,1/1/2015,08:05,102
PBI,HPN,IS_FLYING_TO,1168,B6,1/1/2015,08:06,1056
IAD,ATL,IS_FLYING_TO,3261,EV,1/1/2015,08:07,534
EWR,MEM,IS_FLYING_TO,4537,EV,1/1/2015,08:25,946
HNL,KOA,IS_FLYING_TO,368,HA,1/1/2015,08:12,163
LAX,BZN,IS_FLYING_TO,5577,OO,1/1/2015,08:06,902
BWI,DEN,IS_FLYING_TO,270,UA,1/1/2015,08:10,1491
PBI,EWR,IS_FLYING_TO,310,UA,1/1/2015,08:07,1023
BUF,CLT,IS_FLYING_TO,1797,US,1/1/2015,08:13,546
PHX,PHL,IS_FLYING_TO,1814,US,1/1/2015,08:44,2075
DEN,CLT,IS_FLYING_TO,1841,US,1/1/2015,08:07,1337
JFK,CLT,IS_FLYING_TO,1862,US,1/1/2015,08:13,541
DTW,CLT,IS_FLYING_TO,2053,US,1/1/2015,08:22,500
LAS,CMH,IS_FLYING_TO,2063,WN,1/1/2015,08:13,1771
MCO,PVD,IS_FLYING_TO,310,WN,1/1/2015,08:08,1072
RNO,SAN,IS_FLYING_TO,925,WN,1/1/2015,09:32,488
SLC,LAS,IS_FLYING_TO,676,WN,1/1/2015,08:15,368
SLC,MDW,IS_FLYING_TO,189,WN,1/1/2015,08:25,1259
TPA,BWI,IS_FLYING_TO,903,WN,1/1/2015,08:10,842
TPA,DCA,IS_FLYING_TO,199,WN,1/1/2015,08:12,814
TUL,MDW,IS_FLYING_TO,914,WN,1/1/2015,08:10,583
TUS,MDW,IS_FLYING_TO,1460,WN,1/1/2015,08:17,1440
SNA,ORD,IS_FLYING_TO,1290,UA,1/1/2015,08:19,1726
LAX,EWR,IS_FLYING_TO,1498,UA,1/1/2015,08:06,2454
RSW,CLT,IS_FLYING_TO,604,US,1/1/2015,08:12,600
SLC,DFW,IS_FLYING_TO,50,AA,1/1/2015,08:24,989
TUS,ORD,IS_FLYING_TO,300,AA,1/1/2015,08:14,1437
DFW,ATL,IS_FLYING_TO,314,AA,1/1/2015,08:08,731
LAX,DCA,IS_FLYING_TO,240,AA,1/1/2015,08:14,2311
LGA,DFW,IS_FLYING_TO,1121,AA,1/1/2015,08:41,1389
MSY,DFW,IS_FLYING_TO,1217,AA,1/1/2015,08:12,447
TUS,DFW,IS_FLYING_TO,1222,AA,1/1/2015,08:16,813
DFW,AUS,IS_FLYING_TO,1475,AA,1/1/2015,08:11,190
ATL,MIA,IS_FLYING_TO,1652,AA,1/1/2015,08:06,594
SEA,DCA,IS_FLYING_TO,4,AS,1/1/2015,08:12,2329
SEA,BWI,IS_FLYING_TO,766,AS,1/1/2015,08:15,2335
JFK,LAX,IS_FLYING_TO,123,B6,1/1/2015,08:10,2475
LAX,JFK,IS_FLYING_TO,124,B6,1/1/2015,08:14,2475
BOS,DEN,IS_FLYING_TO,493,B6,1/1/2015,08:17,1754
PHL,BOS,IS_FLYING_TO,1776,B6,1/1/2015,08:01,280
JFK,LAX,IS_FLYING_TO,472,DL,1/1/2015,08:08,2475
MIA,JFK,IS_FLYING_TO,782,DL,1/1/2015,08:13,1089
RDU,ATL,IS_FLYING_TO,1137,DL,1/1/2015,08:09,356
PBI,ATL,IS_FLYING_TO,1184,DL,1/1/2015,08:12,545
LAX,OGG,IS_FLYING_TO,1197,DL,1/1/2015,08:09,2486
SFO,DFW,IS_FLYING_TO,1368,AA,1/1/2015,08:09,1464
DFW,ATL,IS_FLYING_TO,1966,DL,1/1/2015,08:16,731
JFK,PBI,IS_FLYING_TO,2012,DL,1/1/2015,08:02,1028
ATL,SFO,IS_FLYING_TO,2049,DL,1/1/2015,08:15,2139
SEA,HNL,IS_FLYING_TO,2210,DL,1/1/2015,08:13,2677
JFK,FLL,IS_FLYING_TO,2277,DL,1/1/2015,08:07,1069
ATL,MEM,IS_FLYING_TO,2441,DL,1/1/2015,08:15,332
RSW,DTW,IS_FLYING_TO,1775,DL,1/1/2015,08:07,1084
CAK,ORD,IS_FLYING_TO,5995,EV,1/1/2015,08:10,343
CRW,ORD,IS_FLYING_TO,6188,EV,1/1/2015,08:29,416
DEN,SNA,IS_FLYING_TO,261,F9,1/1/2015,08:18,846
DFW,HSV,IS_FLYING_TO,2832,MQ,1/1/2015,08:30,603
CMH,ORD,IS_FLYING_TO,2753,MQ,1/1/2015,08:19,296
DFW,GPT,IS_FLYING_TO,2897,MQ,1/1/2015,,500
MQT,ORD,IS_FLYING_TO,2905,MQ,1/1/2015,08:08,303
ABI,DFW,IS_FLYING_TO,3322,MQ,1/1/2015,,158
JFK,RDU,IS_FLYING_TO,3465,MQ,1/1/2015,08:10,427
CMH,LGA,IS_FLYING_TO,3586,MQ,1/1/2015,08:06,479
ORD,MSY,IS_FLYING_TO,815,NK,1/1/2015,08:14,837
CHO,ORD,IS_FLYING_TO,2642,OO,1/1/2015,08:06,567
DFW,SLC,IS_FLYING_TO,4700,OO,1/1/2015,08:11,989
ORD,ATL,IS_FLYING_TO,6378,OO,1/1/2015,09:55,606
SLC,CDC,IS_FLYING_TO,7379,OO,1/1/2015,08:04,221
IAD,MCO,IS_FLYING_TO,1149,UA,1/1/2015,08:20,758
HNL,LAX,IS_FLYING_TO,1150,DL,1/1/2015,08:26,2556
EWR,CHS,IS_FLYING_TO,4111,EV,1/1/2015,08:19,628
IAD,CLE,IS_FLYING_TO,5688,EV,1/1/2015,08:07,288
COS,DEN,IS_FLYING_TO,6482,OO,1/1/2015,08:11,73
OGG,HNL,IS_FLYING_TO,155,HA,1/1/2015,08:09,100
ORD,SFO,IS_FLYING_TO,1161,UA,1/1/2015,08:52,1846
FLL,JFK,IS_FLYING_TO,2,B6,1/1/2015,09:01,1069
DTW,MCO,IS_FLYING_TO,801,NK,1/1/2015,08:16,957
DFW,TPA,IS_FLYING_TO,812,NK,1/1/2015,,929
SAT,IAH,IS_FLYING_TO,1418,UA,1/1/2015,08:15,191
PBI,CLT,IS_FLYING_TO,2076,US,1/1/2015,08:17,590
SAN,DEN,IS_FLYING_TO,484,UA,1/1/2015,08:11,853
LAX,IAD,IS_FLYING_TO,108,VX,1/1/2015,08:16,2288
SFO,FLL,IS_FLYING_TO,340,VX,1/1/2015,08:16,2583
AUS,DAL,IS_FLYING_TO,251,WN,1/1/2015,08:31,189
BWI,DEN,IS_FLYING_TO,658,WN,1/1/2015,08:19,1491
CHS,MDW,IS_FLYING_TO,1841,WN,1/1/2015,08:16,745
LAS,BUR,IS_FLYING_TO,1851,WN,1/1/2015,08:15,223
ABQ,SAN,IS_FLYING_TO,321,WN,1/1/2015,08:18,628
ATL,FLL,IS_FLYING_TO,450,WN,1/1/2015,08:26,581
SNA,PHX,IS_FLYING_TO,4304,WN,1/1/2015,08:16,338
EWR,LAS,IS_FLYING_TO,1046,UA,1/1/2015,08:23,2227
IAD,DEN,IS_FLYING_TO,1074,UA,1/1/2015,08:23,1452
TPA,DEN,IS_FLYING_TO,1220,UA,1/1/2015,08:18,1506
LAX,SFO,IS_FLYING_TO,1460,UA,1/1/2015,08:16,337
PHX,IAH,IS_FLYING_TO,1561,UA,1/1/2015,08:38,1009
ORD,SJU,IS_FLYING_TO,1688,UA,1/1/2015,08:24,2072
DFW,PHX,IS_FLYING_TO,457,US,1/1/2015,08:22,868
PHX,SJC,IS_FLYING_TO,591,US,1/1/2015,08:56,621
DFW,STL,IS_FLYING_TO,96,AA,1/1/2015,08:31,550
SFO,ORD,IS_FLYING_TO,242,AA,1/1/2015,08:18,1846
MSP,DFW,IS_FLYING_TO,1301,AA,1/1/2015,,852
BDL,MCO,IS_FLYING_TO,337,B6,1/1/2015,10:13,1050
ATL,LAS,IS_FLYING_TO,2013,DL,1/1/2015,08:17,1747
MSP,DTW,IS_FLYING_TO,2198,DL,1/1/2015,08:15,528
MCO,JFK,IS_FLYING_TO,2416,DL,1/1/2015,08:18,944
MCI,ATL,IS_FLYING_TO,196,DL,1/1/2015,08:13,692
ATL,SJU,IS_FLYING_TO,323,DL,1/1/2015,08:18,1547
PHL,MSP,IS_FLYING_TO,1510,DL,1/1/2015,08:14,980
IND,ATL,IS_FLYING_TO,1759,DL,1/1/2015,08:19,432
IAD,GSO,IS_FLYING_TO,6146,EV,1/1/2015,08:29,239
FSD,DEN,IS_FLYING_TO,6183,EV,1/1/2015,08:13,483
IAD,MIA,IS_FLYING_TO,1376,F9,1/1/2015,08:18,921
OAK,OGG,IS_FLYING_TO,23,HA,1/1/2015,08:15,2349
CVG,DFW,IS_FLYING_TO,3429,MQ,1/1/2015,,812
DSM,ORD,IS_FLYING_TO,3430,MQ,1/1/2015,08:14,299
LAX,AUS,IS_FLYING_TO,5242,OO,1/1/2015,08:16,1242
MFR,SFO,IS_FLYING_TO,5538,OO,1/1/2015,08:08,329
SLC,PHX,IS_FLYING_TO,6551,OO,1/1/2015,08:14,507
GJT,PHX,IS_FLYING_TO,6604,OO,1/1/2015,08:13,438
MSY,DEN,IS_FLYING_TO,1150,UA,1/1/2015,08:21,1062
ATL,ORD,IS_FLYING_TO,2183,DL,1/1/2015,08:36,606
PHX,YUM,IS_FLYING_TO,6571,OO,1/1/2015,08:27,160
ATL,PBI,IS_FLYING_TO,1134,DL,1/1/2015,08:19,545
ATL,LAX,IS_FLYING_TO,110,DL,1/1/2015,08:21,1947
IAD,PIT,IS_FLYING_TO,5698,EV,1/1/2015,08:21,182
DEN,IAD,IS_FLYING_TO,581,UA,1/1/2015,08:30,1452
LAX,DEN,IS_FLYING_TO,1209,UA,1/1/2015,09:31,862
